Source,Target,Type,Id,Label,Weight
6766,4141,Directed,46727,,1
934,8310,Directed,46728,,1
5973,2280,Directed,46729,,1
8310,9009,Directed,46730,,1
2462,8304,Directed,46731,,1
7257,2271,Directed,46732,,1
2287,5891,Directed,46733,,1
7243,2271,Directed,46734,,1
2637,5847,Directed,46735,,1
7837,924,Directed,46736,,1
6940,655,Directed,46737,,1
1863,8640,Directed,46738,,1
5694,934,Directed,46739,,1
876,13472,Directed,46740,,1
997,5837,Directed,46741,,1
1603,13052,Directed,46742,,1
6062,465,Directed,46743,,1
4362,691,Directed,46744,,1
2271,7243,Directed,46745,,1
4163,9775,Directed,46746,,1
4447,341,Directed,46747,,1
5778,1881,Directed,46748,,1
2235,4117,Directed,46749,,1
7650,935,Directed,46750,,1
972,4108,Directed,46751,,1
2271,2167,Directed,46752,,1
5847,8161,Directed,46753,,1
5881,343,Directed,46754,,1
2652,10662,Directed,46755,,1
4600,934,Directed,46756,,1
6015,624,Directed,46757,,1
4998,5674,Directed,46758,,1
2453,5826,Directed,46759,,1
1343,1007,Directed,46760,,1
792,4332,Directed,46761,,1
934,6578,Directed,46762,,1
925,5965,Directed,46763,,1
7758,5501,Directed,46764,,1
2143,2261,Directed,46765,,1
2531,1290,Directed,46766,,1
7840,2531,Directed,46767,,1
1684,11751,Directed,46768,,1
2407,12977,Directed,46769,,1
934,2137,Directed,46770,,1
6195,2282,Directed,46771,,1
5652,5904,Directed,46772,,1
2317,657,Directed,46773,,1
5213,939,Directed,46774,,1
2455,5181,Directed,46775,,1
7222,2455,Directed,46776,,1
5912,2526,Directed,46777,,1
5859,2531,Directed,46778,,1
684,4109,Directed,46779,,1
1086,7837,Directed,46780,,1
771,4108,Directed,46781,,1
2576,4259,Directed,46782,,1
935,5885,Directed,46783,,1
935,5813,Directed,46784,,30
4581,5628,Directed,46785,,1
935,13311,Directed,46786,,1
5813,671,Directed,46787,,1
934,6417,Directed,46788,,1
5977,8219,Directed,46789,,1
7840,9875,Directed,46790,,1
465,5972,Directed,46791,,4
5972,465,Directed,46792,,4
2280,5973,Directed,46793,,1
5778,9535,Directed,46794,,1
5857,8752,Directed,46795,,1
2682,6000,Directed,46796,,1
341,7250,Directed,46797,,1
6155,934,Directed,46798,,1
6195,5653,Directed,46799,,1
284,5921,Directed,46800,,1
524,5904,Directed,46801,,1
361,5858,Directed,46802,,1
5858,690,Directed,46803,,1
465,6938,Directed,46804,,1
447,5950,Directed,46805,,1
934,14962,Directed,46806,,1
670,13347,Directed,46807,,1
5975,939,Directed,46808,,1
4218,650,Directed,46809,,1
5825,2531,Directed,46810,,23
935,4160,Directed,46811,,23
5796,1894,Directed,46812,,1
3786,934,Directed,46813,,1
7970,339,Directed,46814,,1
7007,5904,Directed,46815,,2
5904,7007,Directed,46816,,2
412,4251,Directed,46817,,18
2455,5895,Directed,46818,,1
7384,5912,Directed,46819,,1
1282,934,Directed,46820,,1
2522,4108,Directed,46821,,1
2271,8302,Directed,46822,,1
2282,5840,Directed,46823,,23
6754,691,Directed,46824,,1
935,4294,Directed,46825,,26
691,8142,Directed,46826,,1
2658,13485,Directed,46827,,1
2016,3469,Directed,46828,,1
5712,8752,Directed,46829,,1
361,4308,Directed,46830,,1
7704,412,Directed,46831,,1
3698,12189,Directed,46832,,1
433,12799,Directed,46833,,1
3359,13229,Directed,46834,,1
341,14970,Directed,46835,,1
2398,3864,Directed,46836,,1
2759,12328,Directed,46837,,1
2668,3871,Directed,46838,,1
3358,12720,Directed,46839,,1
2679,12316,Directed,46840,,1
1048,12720,Directed,46841,,1
524,6042,Directed,46842,,1
1783,11768,Directed,46843,,1
820,11881,Directed,46844,,5
5847,10879,Directed,46845,,1
1753,14340,Directed,46846,,1
8154,934,Directed,46847,,1
6011,656,Directed,46848,,1
1795,2221,Directed,46849,,1
1056,12684,Directed,46850,,1
3340,8496,Directed,46851,,1
1140,341,Directed,46852,,1
934,6170,Directed,46853,,1
3354,3853,Directed,46854,,2
8197,934,Directed,46855,,1
3698,12488,Directed,46856,,1
941,5814,Directed,46857,,8
713,4306,Directed,46858,,1
5010,691,Directed,46859,,1
2658,5777,Directed,46860,,1
2443,5809,Directed,46861,,1
5182,934,Directed,46862,,1
934,7662,Directed,46863,,1
1052,12719,Directed,46864,,1
465,4269,Directed,46865,,33
4269,465,Directed,46866,,11
941,5853,Directed,46867,,4
941,5861,Directed,46868,,1
935,4265,Directed,46869,,41
4265,935,Directed,46870,,13
941,4265,Directed,46871,,7
941,12755,Directed,46872,,1
1444,13033,Directed,46873,,1
904,4250,Directed,46874,,1
6694,9788,Directed,46875,,1
5677,941,Directed,46876,,1
465,4250,Directed,46877,,6
4250,465,Directed,46878,,1
4274,341,Directed,46879,,1
5653,5238,Directed,46880,,1
7708,698,Directed,46881,,1
934,4583,Directed,46882,,1
984,4289,Directed,46883,,1
965,7708,Directed,46884,,1
5562,935,Directed,46885,,1
941,4154,Directed,46886,,1
941,13859,Directed,46887,,1
941,4479,Directed,46888,,1
6185,934,Directed,46889,,1
5011,916,Directed,46890,,1
5957,693,Directed,46891,,1
5865,348,Directed,46892,,1
412,7254,Directed,46893,,1
2134,8998,Directed,46894,,1
1234,8989,Directed,46895,,1
2632,5856,Directed,46896,,1
524,6070,Directed,46897,,1
5030,694,Directed,46898,,1
5878,934,Directed,46899,,1
1603,5914,Directed,46900,,1
352,4303,Directed,46901,,1
941,5982,Directed,46902,,77
465,4320,Directed,46903,,41
4320,465,Directed,46904,,14
5794,872,Directed,46905,,1
6853,8767,Directed,46906,,1
7998,5843,Directed,46907,,1
465,5843,Directed,46908,,6
465,2118,Directed,46909,,1
1863,12251,Directed,46910,,1
7095,948,Directed,46911,,2
3358,12539,Directed,46912,,1
2668,3851,Directed,46913,,1
3358,10431,Directed,46914,,1
3373,3850,Directed,46915,,1
3340,3841,Directed,46916,,1
3358,9481,Directed,46917,,1
3077,3851,Directed,46918,,1
7752,460,Directed,46919,,1
8171,2286,Directed,46920,,1
4262,2271,Directed,46921,,1
2266,4253,Directed,46922,,1
7076,2277,Directed,46923,,1
2714,3844,Directed,46924,,1
3374,12827,Directed,46925,,1
4275,916,Directed,46926,,1
1881,5333,Directed,46927,,1
341,5720,Directed,46928,,1
7522,5904,Directed,46929,,2
5904,7522,Directed,46930,,2
1611,10605,Directed,46931,,1
689,5953,Directed,46932,,1
931,6014,Directed,46933,,1
341,1350,Directed,46934,,1
793,4294,Directed,46935,,1
3358,12309,Directed,46936,,1
2455,5972,Directed,46937,,8
5972,2455,Directed,46938,,8
691,8550,Directed,46939,,1
935,13036,Directed,46940,,1
5443,342,Directed,46941,,1
4286,930,Directed,46942,,1
5778,905,Directed,46943,,1
1863,8635,Directed,46944,,1
4957,934,Directed,46945,,1
8253,4320,Directed,46946,,1
2453,5777,Directed,46947,,1
829,5953,Directed,46948,,1
941,6574,Directed,46949,,1
975,5953,Directed,46950,,1
3477,6016,Directed,46951,,1
496,5851,Directed,46952,,1
7759,12927,Directed,46953,,1
985,4263,Directed,46954,,1
4263,935,Directed,46955,,1
5411,2280,Directed,46956,,1
2658,4254,Directed,46957,,1
8305,341,Directed,46958,,1
7658,11025,Directed,46959,,1
4852,146,Directed,46960,,1
2119,952,Directed,46961,,1
4037,653,Directed,46962,,1
2216,2282,Directed,46963,,1
5869,3231,Directed,46964,,1
691,4093,Directed,46965,,1
3359,12185,Directed,46966,,1
3341,12838,Directed,46967,,1
341,75,Directed,46968,,1
5782,337,Directed,46969,,1
934,10231,Directed,46970,,1
4259,924,Directed,46971,,1
3407,14967,Directed,46972,,1
267,4145,Directed,46973,,1
4871,5904,Directed,46974,,1
991,5942,Directed,46975,,1
935,1388,Directed,46976,,1
5653,13084,Directed,46977,,1
727,5867,Directed,46978,,1
651,3964,Directed,46979,,1
4320,348,Directed,46980,,1
4832,920,Directed,46981,,1
4013,342,Directed,46982,,1
5991,9619,Directed,46983,,1
934,8362,Directed,46984,,1
984,5826,Directed,46985,,1
934,7042,Directed,46986,,1
4227,10916,Directed,46987,,1
704,12968,Directed,46988,,1
4227,688,Directed,46989,,1
320,5842,Directed,46990,,1
5935,905,Directed,46991,,1
146,5530,Directed,46992,,1
952,5776,Directed,46993,,1
4561,691,Directed,46994,,1
6915,5731,Directed,46995,,1
5813,930,Directed,46996,,1
2328,934,Directed,46997,,1
4342,8752,Directed,46998,,1
4108,7759,Directed,46999,,1
4108,9851,Directed,47000,,1
7985,4548,Directed,47001,,1
2387,5899,Directed,47002,,1
5821,932,Directed,47003,,1
470,5904,Directed,47004,,1
2190,341,Directed,47005,,1
5927,934,Directed,47006,,2
2040,12329,Directed,47007,,1
6397,930,Directed,47008,,1
339,5810,Directed,47009,,1
941,6924,Directed,47010,,1
989,5847,Directed,47011,,1
941,8385,Directed,47012,,3
928,5221,Directed,47013,,1
941,7946,Directed,47014,,1
1090,5025,Directed,47015,,1
2661,5924,Directed,47016,,1
941,5946,Directed,47017,,1
954,5530,Directed,47018,,1
7761,5924,Directed,47019,,1
1090,6009,Directed,47020,,1
890,14781,Directed,47021,,1
1444,13695,Directed,47022,,1
941,5528,Directed,47023,,1
2711,13477,Directed,47024,,1
2661,13477,Directed,47025,,1
1444,5924,Directed,47026,,1
1948,8385,Directed,47027,,1
999,5924,Directed,47028,,1
987,5924,Directed,47029,,1
941,6087,Directed,47030,,1
1948,6087,Directed,47031,,1
941,4535,Directed,47032,,1
944,5924,Directed,47033,,1
795,6009,Directed,47034,,1
1009,5941,Directed,47035,,1
1606,5528,Directed,47036,,1
941,13375,Directed,47037,,1
1090,8385,Directed,47038,,1
1471,6172,Directed,47039,,1
7761,5530,Directed,47040,,1
954,5935,Directed,47041,,1
942,5924,Directed,47042,,1
1090,5924,Directed,47043,,1
941,5935,Directed,47044,,1
941,14771,Directed,47045,,1
999,2153,Directed,47046,,1
1444,13611,Directed,47047,,1
941,6564,Directed,47048,,1
928,5924,Directed,47049,,1
975,5924,Directed,47050,,1
1948,5924,Directed,47051,,1
941,7313,Directed,47052,,1
941,7267,Directed,47053,,1
999,5943,Directed,47054,,1
941,13611,Directed,47055,,1
941,5393,Directed,47056,,1
1606,5828,Directed,47057,,1
122,13178,Directed,47058,,1
5961,15066,Directed,47059,,1
2527,6015,Directed,47060,,1
5049,934,Directed,47061,,1
934,73,Directed,47062,,1
1945,4109,Directed,47063,,1
4245,934,Directed,47064,,1
8314,341,Directed,47065,,1
820,11879,Directed,47066,,1
934,5613,Directed,47067,,1
691,77,Directed,47068,,1
1107,5805,Directed,47069,,1
5464,2270,Directed,47070,,1
2041,3864,Directed,47071,,1
934,4331,Directed,47072,,1
2462,6008,Directed,47073,,1
934,3737,Directed,47074,,1
4122,5648,Directed,47075,,1
2204,2261,Directed,47076,,1
6133,2271,Directed,47077,,1
2232,684,Directed,47078,,1
465,12235,Directed,47079,,1
6011,950,Directed,47080,,1
2576,4112,Directed,47081,,1
5558,650,Directed,47082,,1
1945,13564,Directed,47083,,1
2134,934,Directed,47084,,1
651,4158,Directed,47085,,1
5941,9338,Directed,47086,,1
3359,14639,Directed,47087,,1
2455,1393,Directed,47088,,1
5815,9851,Directed,47089,,1
727,5863,Directed,47090,,1
341,5770,Directed,47091,,1
5805,670,Directed,47092,,1
5805,9875,Directed,47093,,1
4440,8752,Directed,47094,,1
670,5769,Directed,47095,,1
3358,8506,Directed,47096,,1
2159,684,Directed,47097,,1
2520,5793,Directed,47098,,1
4342,935,Directed,47099,,1
341,1159,Directed,47100,,1
465,4217,Directed,47101,,1
710,4258,Directed,47102,,1
5054,11061,Directed,47103,,1
5707,2264,Directed,47104,,1
412,2077,Directed,47105,,1
8161,4306,Directed,47106,,1
4306,45,Directed,47107,,1
7758,5869,Directed,47108,,1
8406,341,Directed,47109,,1
4124,934,Directed,47110,,2
952,5935,Directed,47111,,1
876,5960,Directed,47112,,1
5906,1267,Directed,47113,,1
934,14703,Directed,47114,,1
2407,5891,Directed,47115,,1
1964,11777,Directed,47116,,1
4676,934,Directed,47117,,1
4227,10898,Directed,47118,,1
2041,3844,Directed,47119,,1
6885,896,Directed,47120,,1
4088,2270,Directed,47121,,1
5989,100,Directed,47122,,1
4320,9349,Directed,47123,,1
4320,7998,Directed,47124,,1
2251,4114,Directed,47125,,1
4300,10890,Directed,47126,,1
1983,3875,Directed,47127,,1
6938,934,Directed,47128,,1
5959,466,Directed,47129,,1
4812,11054,Directed,47130,,1
3922,939,Directed,47131,,1
840,5912,Directed,47132,,1
941,3965,Directed,47133,,1
2661,4321,Directed,47134,,2
691,2163,Directed,47135,,1
1953,11799,Directed,47136,,1
7308,10890,Directed,47137,,1
341,5242,Directed,47138,,1
5018,341,Directed,47139,,1
5157,465,Directed,47140,,1
3407,4321,Directed,47141,,1
341,8204,Directed,47142,,1
4368,341,Directed,47143,,1
1795,11930,Directed,47144,,1
1795,11180,Directed,47145,,1
5973,905,Directed,47146,,1
2455,4694,Directed,47147,,1
2462,4287,Directed,47148,,1
5957,930,Directed,47149,,1
934,6522,Directed,47150,,1
5902,654,Directed,47151,,1
651,13572,Directed,47152,,1
2669,3876,Directed,47153,,1
5787,341,Directed,47154,,1
1982,12568,Directed,47155,,1
8196,935,Directed,47156,,1
6002,2455,Directed,47157,,1
2314,5893,Directed,47158,,1
320,5948,Directed,47159,,1
567,5837,Directed,47160,,1
2669,12318,Directed,47161,,1
3359,12390,Directed,47162,,1
3359,14876,Directed,47163,,1
7093,406,Directed,47164,,1
1863,12293,Directed,47165,,1
4028,932,Directed,47166,,1
651,93,Directed,47167,,1
934,13529,Directed,47168,,1
934,6250,Directed,47169,,1
691,8415,Directed,47170,,1
2531,6958,Directed,47171,,1
6053,644,Directed,47172,,1
5031,2282,Directed,47173,,1
465,1200,Directed,47174,,1
1863,8637,Directed,47175,,1
5790,347,Directed,47176,,1
1982,3858,Directed,47177,,1
644,4259,Directed,47178,,1
5904,7411,Directed,47179,,1
691,14976,Directed,47180,,1
5961,694,Directed,47181,,1
1624,6016,Directed,47182,,1
934,8172,Directed,47183,,1
5814,348,Directed,47184,,1
1881,5974,Directed,47185,,1
670,5815,Directed,47186,,1
1007,5796,Directed,47187,,1
3355,3849,Directed,47188,,1
941,5703,Directed,47189,,1
693,5777,Directed,47190,,1
691,13345,Directed,47191,,1
406,6139,Directed,47192,,1
1086,4263,Directed,47193,,1
965,5954,Directed,47194,,1
4309,905,Directed,47195,,1
2398,13227,Directed,47196,,1
930,5965,Directed,47197,,1
4482,691,Directed,47198,,1
713,5964,Directed,47199,,1
1441,6185,Directed,47200,,1
433,12614,Directed,47201,,1
7099,11020,Directed,47202,,1
341,13551,Directed,47203,,1
6302,2531,Directed,47204,,1
1864,12504,Directed,47205,,1
766,12721,Directed,47206,,1
1864,13,Directed,47207,,3
1864,3838,Directed,47208,,1
2759,12395,Directed,47209,,1
1863,10433,Directed,47210,,1
1173,934,Directed,47211,,1
3549,14662,Directed,47212,,1
465,4366,Directed,47213,,1
490,12001,Directed,47214,,1
1675,3873,Directed,47215,,1
1864,12356,Directed,47216,,2
3492,3871,Directed,47217,,1
1441,13503,Directed,47218,,1
4121,685,Directed,47219,,1
934,12980,Directed,47220,,1
6015,896,Directed,47221,,2
663,4305,Directed,47222,,1
4265,916,Directed,47223,,1
6520,2451,Directed,47224,,1
910,5895,Directed,47225,,1
412,4528,Directed,47226,,1
2282,5153,Directed,47227,,1
2531,2180,Directed,47228,,1
5469,690,Directed,47229,,1
4946,934,Directed,47230,,1
934,14373,Directed,47231,,1
4783,924,Directed,47232,,1
3231,5525,Directed,47233,,1
1945,4108,Directed,47234,,1
4288,924,Directed,47235,,1
5997,9743,Directed,47236,,1
4298,2534,Directed,47237,,1
2312,6017,Directed,47238,,1
5850,7998,Directed,47239,,1
1795,11908,Directed,47240,,2
5404,5655,Directed,47241,,1
1239,5653,Directed,47242,,1
5198,935,Directed,47243,,1
3358,10133,Directed,47244,,2
3358,14867,Directed,47245,,1
1603,4307,Directed,47246,,1
3806,934,Directed,47247,,1
941,15074,Directed,47248,,1
1945,4275,Directed,47249,,1
4356,934,Directed,47250,,1
4683,930,Directed,47251,,1
934,13865,Directed,47252,,1
941,5906,Directed,47253,,1
4275,896,Directed,47254,,1
727,5960,Directed,47255,,1
4257,948,Directed,47256,,1
934,14957,Directed,47257,,1
2658,4547,Directed,47258,,1
965,5689,Directed,47259,,1
934,5690,Directed,47260,,1
5831,924,Directed,47261,,1
2271,2091,Directed,47262,,1
4265,905,Directed,47263,,1
4872,5904,Directed,47264,,1
6445,9623,Directed,47265,,1
5083,5887,Directed,47266,,1
932,5815,Directed,47267,,1
4134,5653,Directed,47268,,1
3359,12536,Directed,47269,,1
5641,412,Directed,47270,,1
941,6052,Directed,47271,,1
341,8319,Directed,47272,,1
3400,3845,Directed,47273,,1
5794,11061,Directed,47274,,1
1881,5785,Directed,47275,,1
941,5829,Directed,47276,,1
5484,935,Directed,47277,,1
5729,11011,Directed,47278,,1
2455,4126,Directed,47279,,1
1946,4297,Directed,47280,,1
934,12871,Directed,47281,,1
4735,934,Directed,47282,,1
4121,939,Directed,47283,,1
4121,950,Directed,47284,,1
2658,4298,Directed,47285,,1
286,4289,Directed,47286,,1
6017,8161,Directed,47287,,1
4786,2266,Directed,47288,,1
4193,934,Directed,47289,,1
2455,8341,Directed,47290,,1
465,4702,Directed,47291,,1
672,12895,Directed,47292,,1
1090,4307,Directed,47293,,1
1090,4122,Directed,47294,,1
987,4307,Directed,47295,,1
941,12972,Directed,47296,,1
4660,2455,Directed,47297,,1
624,4307,Directed,47298,,1
4788,647,Directed,47299,,1
4592,941,Directed,47300,,1
975,12968,Directed,47301,,1
4706,941,Directed,47302,,1
4091,690,Directed,47303,,1
8197,9653,Directed,47304,,1
1568,12931,Directed,47305,,1
4306,896,Directed,47306,,1
5717,9619,Directed,47307,,1
1606,4306,Directed,47308,,1
987,4314,Directed,47309,,1
795,4186,Directed,47310,,1
941,4801,Directed,47311,,1
941,13094,Directed,47312,,1
890,4306,Directed,47313,,1
1948,4368,Directed,47314,,1
7109,9855,Directed,47315,,1
672,4306,Directed,47316,,1
941,1203,Directed,47317,,1
984,4314,Directed,47318,,1
941,4431,Directed,47319,,1
8324,2271,Directed,47320,,1
792,5977,Directed,47321,,1
6053,651,Directed,47322,,1
934,4158,Directed,47323,,1
651,4086,Directed,47324,,1
1267,5387,Directed,47325,,1
5823,896,Directed,47326,,1
8161,4288,Directed,47327,,1
5923,691,Directed,47328,,1
5854,670,Directed,47329,,1
727,4321,Directed,47330,,1
934,4461,Directed,47331,,1
1945,6106,Directed,47332,,1
6591,924,Directed,47333,,1
2669,8470,Directed,47334,,1
1603,5980,Directed,47335,,1
651,5921,Directed,47336,,1
5700,343,Directed,47337,,1
930,5970,Directed,47338,,1
2271,6195,Directed,47339,,1
2658,5608,Directed,47340,,1
934,5618,Directed,47341,,1
4245,2282,Directed,47342,,1
934,12967,Directed,47343,,1
7702,10882,Directed,47344,,1
1007,4149,Directed,47345,,1
935,5784,Directed,47346,,1
4280,965,Directed,47347,,1
691,12967,Directed,47348,,1
691,71,Directed,47349,,1
4275,9653,Directed,47350,,1
465,12952,Directed,47351,,1
2234,4307,Directed,47352,,1
5968,932,Directed,47353,,1
5185,934,Directed,47354,,1
934,1315,Directed,47355,,1
8040,11970,Directed,47356,,1
1786,11892,Directed,47357,,1
8378,934,Directed,47358,,2
1603,5855,Directed,47359,,1
5811,469,Directed,47360,,1
792,8149,Directed,47361,,1
4601,905,Directed,47362,,1
924,7950,Directed,47363,,1
465,4969,Directed,47364,,1
7998,5837,Directed,47365,,1
2139,646,Directed,47366,,1
5517,935,Directed,47367,,1
655,5904,Directed,47368,,1
7254,934,Directed,47369,,1
1795,11954,Directed,47370,,1
1791,11991,Directed,47371,,1
1735,11639,Directed,47372,,1
8100,1625,Directed,47373,,1
2486,5912,Directed,47374,,1
427,5869,Directed,47375,,1
6359,649,Directed,47376,,1
5828,876,Directed,47377,,1
4921,10902,Directed,47378,,1
5974,8752,Directed,47379,,1
465,5505,Directed,47380,,1
2405,4112,Directed,47381,,1
1061,4112,Directed,47382,,1
6313,9543,Directed,47383,,1
6415,5650,Directed,47384,,1
5715,5653,Directed,47385,,2
5653,5711,Directed,47386,,1
932,5963,Directed,47387,,1
5644,5792,Directed,47388,,1
4521,905,Directed,47389,,1
4056,931,Directed,47390,,1
1299,934,Directed,47391,,1
1441,4126,Directed,47392,,1
649,4218,Directed,47393,,1
465,5845,Directed,47394,,1
5887,2375,Directed,47395,,1
4561,9819,Directed,47396,,1
3359,12263,Directed,47397,,1
3359,13847,Directed,47398,,1
3698,10170,Directed,47399,,1
3493,12335,Directed,47400,,1
624,5588,Directed,47401,,1
4311,916,Directed,47402,,1
924,4112,Directed,47403,,1
5778,996,Directed,47404,,1
5778,950,Directed,47405,,1
934,6221,Directed,47406,,1
5414,932,Directed,47407,,1
1945,13565,Directed,47408,,1
7758,13426,Directed,47409,,1
6488,2531,Directed,47410,,1
470,5918,Directed,47411,,1
5799,647,Directed,47412,,1
5991,905,Directed,47413,,1
691,3910,Directed,47414,,1
6659,9875,Directed,47415,,1
6896,9349,Directed,47416,,1
6350,465,Directed,47417,,1
935,5816,Directed,47418,,1
4861,5904,Directed,47419,,1
5856,930,Directed,47420,,1
335,5856,Directed,47421,,1
6015,7758,Directed,47422,,1
7288,934,Directed,47423,,1
5826,932,Directed,47424,,1
6910,2531,Directed,47425,,1
580,5904,Directed,47426,,1
934,8404,Directed,47427,,1
5572,2283,Directed,47428,,1
2282,4595,Directed,47429,,1
5653,2188,Directed,47430,,1
290,5976,Directed,47431,,1
6108,341,Directed,47432,,1
7623,12396,Directed,47433,,1
8055,3857,Directed,47434,,1
1726,12369,Directed,47435,,1
996,15087,Directed,47436,,1
651,8559,Directed,47437,,1
1108,13561,Directed,47438,,1
4646,931,Directed,47439,,1
792,5772,Directed,47440,,1
4149,689,Directed,47441,,1
4134,691,Directed,47442,,1
676,4139,Directed,47443,,1
465,5777,Directed,47444,,1
5812,651,Directed,47445,,1
3492,12782,Directed,47446,,1
4316,2282,Directed,47447,,1
5829,465,Directed,47448,,1
563,14777,Directed,47449,,1
646,5818,Directed,47450,,1
6510,647,Directed,47451,,1
651,5349,Directed,47452,,1
3359,14682,Directed,47453,,1
